Gene_Ensembl_ID,GSM4282198_sh587,GSM4282199_shE,GSM4282200_shE,GSM4282201_sh587,GSM4282202_shE,GSM4282203_sh587,GSM4282204_sh587
ENSG00000135414,33.30376875505073,34.349687415144075,40.26284214467713,31.754440980313362,25.763749309463893,33.37804579295131,39.593664562202946
ENSG00000135423,26.957750158171518,14.168345909705653,12.856059901058009,36.34513891756314,18.24545499218853,27.187785913913515,30.39878465057011
ENSG00000135424,117.71778971353832,89.18676700976087,100.05812984357536,92.43535155970612,85.76424628595598,114.96196918213053,105.86903466176273
ENSG00000135439,2.7368274272255353,0.9181520221029077,1.9576273031156515,3.0055121854370075,1.7105114055176749,1.9743021541117227,2.5432646564090833
ENSG00000135441,6.482859968240486,12.944143213568443,6.311156678701205,6.340743007251071,7.677411657323518,7.1157140137776675,9.917227269666189
ENSG00000135446,132.85586642037956,191.3896891563924,145.17121276910618,122.76946610639524,129.16350078409047,139.24999880719244,151.39196712115609
ENSG00000135447,9.2710029097265,19.515231214893173,15.894764968580814,8.002017675150851,10.448705329828897,11.372803033581071,13.754697609218356
ENSG00000135451,66.72727371004257,59.499851628433525,59.021002273039045,62.93821508997412,57.58721731909505,70.80752413131938,78.49507957295727
ENSG00000135452,19.978840218746406,20.307362371217252,14.652986455410435,21.78679297291468,20.897410659657794,19.455102476975938,17.03535852695315
ENSG00000135457,73.75749916372817,64.32465048968018,69.9194348709814,79.880680405349,79.43933201904179,68.05172737453846,67.19335320039383
ENSG00000135469,32.92745498380722,25.564232772277037,21.402417903465892,29.395684581615964,19.014522135754618,39.177558370654495,31.67794143042083
ENSG00000135473,44.5760767209359,32.711416160019276,31.219772737001097,64.16831923338083,54.80266386825233,40.411497216974325,49.08952253968302
ENSG00000135476,69.46410113726812,60.16596191897877,78.53883866828166,85.63807505593297,85.20733559578743,71.28053402240866,70.20313385886612
ENSG00000135480,34.17613249747887,21.927630645516498,21.095625564917917,26.16190564791792,7.5713334306247475,53.2033299238232,36.313003644468154
ENSG00000135482,10.690732137599747,13.34020879173048,12.33013017783291,12.415174808197596,14.413379052695447,9.686419943610641,11.28667746927108
ENSG00000135486,2108.2979033917704,2489.938269038958,2244.521967134944,2203.6745062260516,2089.5421692907194,2525.5026367627893,2201.835138511987
ENSG00000135502,2.3776188274021837,0.8101341371496243,0.2629648616125502,1.8388154721028107,0.7160280302167011,1.9331708592343955,1.9413085247146256
ENSG00000135503,49.77604883266442,31.46921048305652,28.34176841824152,67.24992033490486,41.64896375760478,51.86656284031005,56.46348515294012
ENSG00000135506,144.40185712898727,127.02903270506111,117.25310996124044,118.02659033697142,96.06709405407406,153.62538636681842,159.83440186817086
ENSG00000135521,80.12062293202753,94.71368212320387,92.1984023131558,63.21720778229318,64.94639429632227,80.2882876005434,87.56956825825122
ENSG00000135525,87.88637075678,97.7021769402447,107.65489251238236,69.3170025552687,113.92801547447955,77.86154120278107,87.50937264508178
ENSG00000135535,110.63624874559225,64.09061173894807,79.22546914026998,145.0508370338755,141.69399131288276,90.81789908913925,69.16475953169318
ENSG00000135537,5.849968625694581,5.490909151791898,4.134391990908428,7.748387954860808,6.69618806035989,6.231391173915125,4.213692921861203
ENSG00000135540,21.535410817980928,22.269687281201897,26.763979248566223,36.269050001476124,46.899835979193924,21.922980169615588,22.949577520851197
ENSG00000135541,16.147281820630656,14.906468123553088,13.864091870572786,30.245344144587605,25.657671082765123,14.766134860960594,14.94356096931491
ENSG00000135547,9.71573736665065,13.646259465764784,15.456490199226563,10.766581626312318,16.534943586670856,3.742947833836808,9.435662364310623
ENSG00000135549,67.59963745247072,61.69621528915029,63.57905987432326,89.62006166448664,87.03718500634122,58.44757002068246,54.62751895127203
ENSG00000135587,9.099951195524906,9.775618588272135,7.976600802247357,8.065425105223362,6.59010983366112,12.95635788635818,9.315271137971731
ENSG00000135596,95.27580481028895,74.5143376369399,76.72730295495076,68.99996540490616,73.16745686547698,83.82557895999356,86.01953121913799
ENSG00000135597,89.81925512725803,98.90837665555637,100.89085190534844,88.41532049310892,85.43275182752232,115.10592871420117,94.65760170895345
ENSG00000135605,4.378923883560856,3.798628954190461,2.2352013237066766,5.909572482757998,3.9911932795412413,4.647836321138015,4.093301695522312
ENSG00000135617,4.806553169064846,6.085007519034957,3.7107263805326527,4.007349580582677,4.097271506240012,5.367633981491246,4.755453440386215
ENSG00000135622,8.107851253155648,5.346885305187521,6.58873069929223,12.947797220806686,8.260841904166755,8.102865090833529,8.322043520675876
ENSG00000135624,623.9624430645817,660.0792919686884,628.6759383207152,547.852877312507,524.1457778969625,664.5583313329813,661.971158024395
ENSG00000135631,15.189392221101718,16.202682742992486,14.682204773367387,20.277696137188926,21.334983344790224,18.98209258588667,17.26109207633857
ENSG00000135632,76.46011624811338,84.50599199511859,85.79959068058375,68.97460243287715,79.39955268402974,82.3242866969711,100.16550031395775
ENSG00000135636,15.61702150660571,12.548077635406406,20.803442385348415,21.06394827008806,29.357149238884745,13.964074610852705,21.249051448814356
ENSG00000135637,1.8986740276377148,1.890312986682457,1.9284089851587012,2.9167417833354925,2.400019879059683,2.529574634955645,1.7908194917910114
ENSG00000135638,1.6249912849151613,0.2160357699065665,0.5843663591390005,2.954786241378999,2.0817851989633716,0.9871510770558614,1.8660640082528184
ENSG00000135643,27.04327601527232,23.961967478803334,24.061284837548342,26.33944645212095,24.994682165897807,23.44483808007671,28.2166936731777
ENSG00000135655,36.67348752482217,27.130492104099645,28.9991805722729,44.727601173149054,49.43245364162707,24.904999048221836,25.748673533230424
ENSG00000135677,65.29043931074918,43.2431599429644,44.60176236128421,83.92607444397518,65.25136919808122,58.09795401422518,63.942790089243765
ENSG00000135678,1.4881499135538847,0.45007452063868025,0.8619403797300256,2.257304510581381,1.1138213803370907,0.7197976603532322,0.9932276172958551
ENSG00000135679,156.85442192286348,94.08357779430972,109.40799158979935,153.09089916706986,123.92588834083868,134.1702838898425,127.90062908177988
ENSG00000135686,35.04849623990701,26.734426525937604,23.097080344968994,73.95842643657649,55.28001588839679,44.75084882653238,34.326548409876445
ENSG00000135698,49.75894366124426,57.71755652670436,54.56520878460417,37.689376435100364,40.919675949050735,52.11335060957401,44.16853116308083
ENSG00000135709,10.382839052036873,5.976989634081673,8.327220617730756,15.319235105518587,10.80671934493725,14.231428027555335,9.480809074187707
ENSG00000135720,140.98082284495536,130.32357819613622,133.35240315551988,167.77605997186333,170.1362158464906,145.35799609647557,144.84569418897888
ENSG00000135723,56.66943291498874,52.37067122151683,57.77922375986867,44.82905306126507,53.05237312772262,58.09795401422518,63.566567506934724
ENSG00000135736,9.356528766827298,5.076840592804313,7.713635940634805,4.755557255438304,2.2806818740235664,13.141448713306154,7.975918744951564
ENSG00000135740,18.52490064803284,11.23386003514146,10.620858577351333,18.22329540283958,12.318334075394727,18.858698701254685,17.893146014617752
ENSG00000135747,11.528885537187566,15.752608222353807,13.279725511433785,20.214288707116413,24.41125191905457,14.622175328889949,9.93227617295855
ENSG00000135749,52.82076934545283,35.39386030302581,40.598852801182055,86.4750531328901,94.6748173286527,41.17242617220489,53.047384105574075
ENSG00000135750,21.193307389577736,11.305871958443646,10.577031100415908,21.469755822552127,11.575786488503335,16.575911835563005,18.118879564003173
ENSG00000135763,34.96297038280621,39.6245607970294,40.423542893440356,39.756458655464215,50.40041746025335,36.99759974215614,38.75092597783071
ENSG00000135766,11.990725165531876,10.153681185608626,9.043069407676033,20.962496381972038,11.257551808407023,22.252030528634208,14.778023033098934
ENSG00000135775,44.062921578331114,45.74557427771546,39.59082083166729,49.648017746775885,44.47329654345955,43.82539469179252,43.039863416153715
ENSG00000135776,15.856493906487943,11.593919651652403,11.97951036234951,20.214288707116413,18.629988563971576,12.62730752733956,12.761469991922501
ENSG00000135778,69.1733132231254,59.46384566678243,54.46294467175485,75.94941974085332,61.28669547521467,62.31391173915126,73.64933271281689
ENSG00000135801,36.81032889618345,36.72608088411631,38.027640820970454,45.34899398785966,44.84457033690525,38.58115459493325,37.33632906834873
ENSG00000135821,523.0248265142199,520.5741935515231,495.89329236535576,462.8742395293282,375.72907896704527,625.2368134302562,561.0231147392345
ENSG00000135823,104.40996634865415,85.802206614558,90.57678566654506,112.26919568638746,107.89481633098697,104.28839816146402,104.96610046422104
ENSG00000135828,5.080235911787399,1.6922801976014377,1.6362258055892012,4.920416573626831,3.7922966044810464,4.113129487732756,4.334084148200095
ENSG00000135829,463.31067308644276,581.4602747035237,640.5531845702153,382.16926253303654,537.8033495844293,433.8117670711738,454.64241736553146
ENSG00000135835,2.018410227578832,1.3862295235671351,1.329433467041226,4.108801468698694,2.5591372191078388,1.6452517950931023,1.851015104960457
ENSG00000135837,38.19584778121637,34.25967251101633,37.26796455408975,91.2306103883284,76.44262211480151,37.264953158858766,34.868308928401454
ENSG00000135838,5.986809997055858,6.31904626976707,5.53687125284203,7.63425458073029,6.6298891686731585,5.676118693071203,6.019561316944576
ENSG00000135842,24.73407787355077,21.927630645516498,25.94586634577162,41.569911155538016,49.43245364162707,16.164598886789733,23.62677816900746
ENSG00000135845,47.03922140543889,43.83725831020745,38.465915590324705,42.191303970248626,34.395865007076345,47.56834252562932,48.186588342141334
ENSG00000135847,120.43751196934369,124.88667798682098,110.37219608237871,83.27931865723556,70.05140895620059,131.29109324842955,133.60416342958487
ENSG00000135862,316.7877747013557,183.3423567273728,201.29960156440717,502.41511292254586,320.8998955421182,311.67238693294956,310.6394617609248
ENSG00000135870,41.75372343660957,34.65573808917838,38.61200718010946,37.52451711691183,38.95722875512348,38.95133624882919,29.074481160842303
ENSG00000135899,4.036820455157664,3.4205663568539695,3.2724516111784023,5.275498182032892,7.491774760600669,4.9151897378406435,4.620013310754962
ENSG00000135900,75.4851214771643,79.53716928726757,70.21161805055091,54.66988620851873,54.696585641553554,65.39875885495081,69.3152485646168
ENSG00000135905,0.6842068568063838,1.4042325043926824,1.504743374782926,2.853334353262982,2.6519556674692635,1.213373198881163,1.0835210370500237
ENSG00000135912,47.17606277680016,63.730552122437125,67.62579691136082,80.27380647179855,93.46817749995418,67.94889913734512,57.53195728669778
ENSG00000135913,23.690662416921036,25.92429238878798,28.765434028617296,37.47379117285383,54.86896275993906,20.35999096427714,19.789307829455293
ENSG00000135916,344.3271006878127,369.34915461692657,413.3807624549289,264.7640650107757,374.1246457882263,287.8162359040996,355.28955782936123
